product_code,lens_width,brands,location,type,comments,mrp,cost_price,sale_price_s,sale_price_a,stock
ID1558_C1_53,,,,,,2450.0,,,,-2
ID1563_C4_53,,,,,,2450.0,,,,-2
IDS2440_C2_67,,,,,,2350.0,,,,0
IDS2441_C3_72,,,,,,2350.0,,,,0
ARC KT,,,,,,1000.0,,,,-2
METEL FRAME 1,,,,,,300.0,,,,-1
ID1490_C1_53,,,,,,2390.0,,,,-2
ID1159_C3_53,,,,,,1800.0,,,,-2
ID1480_C8_51,,,,,,2390.0,,,,-2
ID1542_C2_53,,,,,,2160.0,,,,-1
ID1490_C4_53,,,,,,2390.0,,,,-2
ID1562_C1_51,,,,,,2450.0,,,,-3
IDS1899_C3_64,,,,,,330.0,,,,0
IDS2412_C3_57,,,,,,495.0,,,,0
IDS2440_C3_67,,,,,,495.0,,,,-1
IDS2438_C1_57,,,,,,545.0,,,,0
IDS2427_C1_61,,,,,,585.0,,,,0
IDS2438_C4_57,,,,,,2590.0,,,,0
IDS2409_C4P_58,,,,,,545.0,,,,0
IDS2423_C2_53,,,,,,495.0,,,,0
IDS2413_C1_62,,,,,,545.0,,,,0
INB2710A_CAT3_S,,,,,,3800.0,,,,-1
HV210_COL09_64,,,,,,500.0,,,,-1
HV210_COL05_64,,,,,,500.0,,,,-1
ID1490_C3_53,,,,,,2390.0,,,,-1
ID1514_C2_52,,,,,,2160.0,,,,-1
ID1559_C5_54,,,,,,2450.0,,,,-1
CREAST FRAME,,,,,,600.0,,,,-1
IDS2467_C1_51,,,,,,2590.0,,,,0
IDS2500_C28_58,,,,,,2590.0,,,,-1
IDS2500_C24_58,,,,,,2350.0,,,,-1
IDS2500_C51_58,,,,,,2590.0,,,,-1
IDS2500_C53_58,,,,,,2590.0,,,,0
IDS2503_C2_58,,,,,,2950.0,,,,0
IDS2500_C30_58,,,,,,2590.0,,,,-1
IDS2500_C54_58,,,,,,2590.0,,,,-1
ID1426_C2_49,,,,,,1950.0,,,,1
ID1561_C2_51,,,,,,2450.0,,,,9
ID1508_C1_50,,,,,,2160.0,,,,1
ID1528_C3_51,,,,,,1980.0,,,,1
ID1562_C1_55,,,,,,2450.0,,,,2
ID1542_C6_53,,,,,,1950.0,,,,2
ID1504_C3_52,,,,,,2160.0,,,,-1
ID1508_C4_54,,,,,,2160.0,,,,3
ID1562_C2_55,,,,,,2450.0,,,,-6
ID1511_C2_51,,,,,,2160.0,,,,3
ID1541_C5_53,,,,,,1950.0,,,,1
ID1508_C2_54,,,,,,2160.0,,,,9
ID1509_C2_50,,,,,,2160.0,,,,13
ID1542_C7_53,,,,,,1950.0,,,,8
ID1542_C4_53,,,,,,1950.0,,,,11
ID1541_C4_53,,,,,,1950.0,,,,7
ID1560_C2_54,,,,,,2450.0,,,,1
ID1561_C1_54,,,,,,2450.0,,,,3
ID1545_C2_54,,,,,,2590.0,,,,2
ID1541_C3_53,,,,,,1990.0,,,,2
ID1547_C6_51,,,,,,0.0,,,,1
ID1430_C4_52,,,,,,1990.0,,,,5
ID1548_C5_51,,,,,,0.0,,,,1
ID1541_C6_53,,,,,,1950.0,,,,2
ID1483_C2_50,,,,,,2450.0,,,,1
ID1544_C2_52,,,,,,0.0,,,,1
ID1487_C1_51,,,,,,2450.0,,,,4
ID1296_C3_50,,,,,,2200.0,,,,2
ID1542_C5_53,,,,,,1950.0,,,,4
ID1425_C2_48,,,,,,1990.0,,,,7
ID1548_C4_51,,,,,,0.0,,,,1
ID1560_C1_54,,,,,,2450.0,,,,1
IDS2436_C4P_60,,,,,,2590.0,,,,0
IDS2430_C1_55,,,,,,3300.0,,,,0
IDS2413_C2_62,,,,,,2590.0,,,,1
IDS2409_C5P_58,,,,,,2780.0,,,,0
IDS2413_C3_62,,,,,,2590.0,,,,1
IDS2427_C3_61,,,,,,2780.0,,,,0
IDS2407_C5P_57,,,,,,2590.0,,,,0
IDS2428_C1_49,,,,,,0.0,,,,1
IDS2427_C5_61,,,,,,2780.0,,,,0
IDS2409_C3P_58,,,,,,2780.0,,,,0
IDS2440_C3_57,,,,,,0.0,,,,1
IDS2423_C7P_53,,,,,,2350.0,,,,1
IDS2427_C4_61,,,,,,2780.0,,,,0
IDS2351_C3_56,,,,,,2950.0,,,,0
IDS2353_C1_56,,,,,,2650.0,,,,-1
IDS2353_C2_56,,,,,,1100.0,,,,0
IDS2353_C4_56,,,,,,2650.0,,,,-1
IDS2397_C1_54,,,,,,2650.0,,,,0
IDS2397_C2_54,,,,,,2650.0,,,,0
IDS2397_C3_54,,,,,,2650.0,,,,0
IDS2397_C4_54,,,,,,2650.0,,,,0
IDS2401_C1_52,,,,,,2850.0,,,,0
IDS2401_C4_52,,,,,,2850.0,,,,0
IDS2401_C5_52,,,,,,2850.0,,,,0
IDS2401_C7_52,,,,,,2850.0,,,,0
IDS2435_C1_52,,,,,,2780.0,,,,-1
IDS2435_C2_52,,,,,,2780.0,,,,0
IDS2435_C3_52,,,,,,2780.0,,,,1
IDS2435_C4_52,,,,,,2780.0,,,,1
IDS2466_C1P_54,,,,,,2590.0,,,,1
IDS2466_C2P_54,,,,,,2590.0,,,,1
IDS2466_C3P_54,,,,,,2590.0,,,,0
IDS2467_C2_51,,,,,,2590.0,,,,0
IDS2468_C1_54,,,,,,2780.0,,,,0
IDS2468_C2_54,,,,,,2780.0,,,,0
IDS2472_C1_52,,,,,,2780.0,,,,0
IDS2472_C2_52,,,,,,2780.0,,,,0
IDS2472_C3_52,,,,,,2780.0,,,,1
IDS2476_C3_62,,,,,,2590.0,,,,2
IDS2477_C1_56,,,,,,2590.0,,,,0
IDS2477_C2_56,,,,,,2590.0,,,,2
IDS2477_C3_56,,,,,,1080.0,,,,1
IDS2479_C2_51,,,,,,2590.0,,,,0
IDS2479_C3_51,,,,,,972.0,,,,1
IDS2481_C8_59,,,,,,2780.0,,,,1
IDS2486_C1_53,,,,,,2780.0,,,,0
IDS2486_C3_53,,,,,,2780.0,,,,0
IDS2489_C1_59,,,,,,2850.0,,,,0
IDS2486_C2_53,,,,,,2780.0,,,,1
IDS2489_C2_59,,,,,,2850.0,,,,1
IDS2489_C3_59,,,,,,2850.0,,,,1
IDS2489_C4_59,,,,,,2850.0,,,,1
IDS2490_C1_60,,,,,,2850.0,,,,-1
IDS2490_C2_60,,,,,,2850.0,,,,0
IDS2490_C3_60,,,,,,2850.0,,,,0
IDS2491_C2_57,,,,,,2950.0,,,,0
IDS2500_C10_58,,,,,,2350.0,,,,-1
IDS2500_C11_58,,,,,,980.0,,,,0
IDS2500_C26_58,,,,,,2350.0,,,,0
IDS2500_C29_58,,,,,,2590.0,,,,-1
IDS2500_C32_58,,,,,,2780.0,,,,0
IDS2500_C33_58,,,,,,2350.0,,,,0
IDS2500_C37_58,,,,,,2590.0,,,,0
IDS2500_C38_58,,,,,,2350.0,,,,0
IDS2500_C39_58,,,,,,2350.0,,,,0
IDS2500_C40_58,,,,,,2590.0,,,,-1
IDS2500_C41_58,,,,,,1080.0,,,,0
IDS2500_C42_58,,,,,,2780.0,,,,0
IDS2500_C44_58,,,,,,2780.0,,,,0
IDS2500_C46_58,,,,,,2780.0,,,,0
IDS2500_C48_58,,,,,,2780.0,,,,0
IDS2500_C49_58,,,,,,2590.0,,,,0
IDS2500_C50_58,,,,,,2590.0,,,,0
IDS2500_C52_58,,,,,,2590.0,,,,-1
IDS2500_C55_58,,,,,,2590.0,,,,0
IDS2500_C56_58,,,,,,2590.0,,,,0
IDS2500_C57_58,,,,,,2350.0,,,,0
IDS2500_C9P_58,,,,,,2590.0,,,,0
IDS2502_C1P_55,,,,,,1220.0,,,,0
IDS2502_C2P_55,,,,,,2950.0,,,,1
IDS2502_C3P_55,,,,,,2950.0,,,,1
IDS2502_C4P_55,,,,,,2950.0,,,,-1
IDS2503_C1_58,,,,,,2950.0,,,,0
IDS2503_C3_58,,,,,,2950.0,,,,1
IDS2508_C10P_58,,,,,,2950.0,,,,0
IDS2508_C11P_58,,,,,,2950.0,,,,0
IDS2508_C2_58,,,,,,2850.0,,,,0
IDS2508_C3_58,,,,,,2850.0,,,,0
IDS2508_C7_58,,,,,,2850.0,,,,-1
IDS2508_C8_58,,,,,,2850.0,,,,2
IDS2509_C1_57,,,,,,2850.0,,,,-1
IDS2509_C3_57,,,,,,2850.0,,,,0
IDS2509_C5_57,,,,,,1071.0,,,,0
IDS2509_C6_57,,,,,,2850.0,,,,0
"SUNGLASSES,PROTACTIVE",,,,,,100.0,,,,204
WHITE GLASS KT,,,,,,300.0,,,,-1
IDS2509_C7_57,,,,,,2950.0,,,,-1
IDS2427_C2_61,,,,,,2350.0,,,,-1
ID1508_C1_54,,,,,,2160.0,,,,6
ID1508_C3_54,,,,,,2160.0,,,,8
IDS2441_C1_72,,,,,,2350.0,,,,-1
IDS2427_C9P_61,,,,,,2780.0,,,,-1
TI_G153SPFSCB_60,,,,,,2095.0,,,,-1
ID1543_C3_54,,,,,,2250.0,,,,-1
IDS2332_C2_56,,,,,,2590.0,,,,-1
ID1541_C1_53,,,,,,1950.0,,,,0
IDS2404_C2_57,,,,,,2950.0,,,,0
IDS2414_C3_62,,,,,,2950.0,,,,-1
WHITE KT,,,,,,400.0,,,,-1
VO4091BI_84873_56,,,,,,4390.0,,,,2
VO4101SI_84813_55,,,,,,4390.0,,,,0
VO4106S_84880_55,,,,,,7190.0,,,,1
VO4140_5078_53,,,,,,6890.0,,,,1
VO4106S_84813_55,,,,,,7190.0,,,,1
VO5183S_W4411_58,,,,,,4290.0,,,,3
VO5119SI_W65613_56,,,,,,4290.0,,,,5
VO4092BI_507448_56,,,,,,4390.0,,,,0
VO4097S_28087_58,,,,,,6190.0,,,,1
VO4101SI_84811_55,,,,,,4390.0,,,,1
VO5119SI_W4411_56,,,,,,4290.0,,,,2
VO5119SI_W445A_56,,,,,,4290.0,,,,2
VO5271S_272611_53,,,,,,5090.0,,,,1
VO5271S_272813_53,,,,,,5090.0,,,,1
VO5271S_W4487_53,,,,,,5090.0,,,,1
VO5271S_272920_53,,,,,,5090.0,,,,0
VO5271S_238673_53,,,,,,5090.0,,,,1
VO5280SB_260569_57,,,,,,7190.0,,,,0
VO5280SB_W4487_57,,,,,,7190.0,,,,0
VO5282SB_W4487_54,,,,,,7190.0,,,,2
VO5269SI_W4411_56,,,,,,4390.0,,,,3
VO5269SI_W65613_56,,,,,,4390.0,,,,4
VO5211S_W4411_54,,,,,,7190.0,,,,3
VO5211S_W4487_57,,,,,,5590.0,,,,1
VO5270S_W4487_57,,,,,,2655.0,,,,1
VO5270S_27004Q_57,,,,,,5590.0,,,,0
VO5215S_23860L_51,,,,,,5090.0,,,,1
VO5230S_25547E_54,,,,,,5790.0,,,,0
VO5284S_27210K_32,,,,,,7190.0,,,,1
VO5205S_2547E_62,,,,,,5590.0,,,,1
VO5242S_W65613_50,,,,,,5590.0,,,,1
VO5283S_272573_54,,,,,,7190.0,,,,2
VO5283S_27248Z_54,,,,,,7190.0,,,,1
VO5283S_260513_54,,,,,,7190.0,,,,1
VO5205S_25547E_62,,,,,,5590.0,,,,-1
VO5284S_W44AE_32,,,,,,7190.0,,,,1
VO5284S_27206V_32,,,,,,7190.0,,,,1
VO5284S_267911_32,,,,,,7190.0,,,,1
VO5284S_W4487_32,,,,,,7190.0,,,,1
VO5283S_W4484_54,,,,,,7190.0,,,,1
VO5282S_272276_54,,,,,,7190.0,,,,1
VO5282S_260569_54,,,,,,7190.0,,,,1
VO5282SB_269384_54,,,,,,7190.0,,,,1
VO5282SB_260480_54,,,,,,7190.0,,,,1
VO5165S_W65613_55,,,,,,6190.0,,,,0
VO5183SI_W4411_58,,,,,,4290.0,,,,2
VO5009BI_18678H_58,,,,,,3990.0,,,,1
VO5051S_25395A_52,,,,,,5090.0,,,,0
VO5033S_238836_54,,,,,,4990.0,,,,0
VO4140_280_53,,,,,,6890.0,,,,1
VO4104S_2807A_57,,,,,,6190.0,,,,1
VO4055SI_99613_57,,,,,,4290.0,,,,-2
VO4002S_934S13-55,,,,,,5090.0,,,,1
VO4092BI_507514_56,,,,,,4390.0,,,,1
VO4083S_84811_55,,,,,,7190.0,,,,2
VO4002S_995S11_55,,,,,,4790.0,,,,1
VO4097S_84813_58,,,,,,6190.0,,,,2
VO3990SI_28013_55,,,,,,4290.0,,,,0
VO3990SI_54836_55,,,,,,2420.0,,,,-3
VO3990SI_84811_55,,,,,,4290.0,,,,0
VO3991SI_28013_58,,,,,,3490.0,,,,3
VO3991SI_35211_58,,,,,,3490.0,,,,1
VO3997S_848T5_58,,,,,,6190.0,,,,1
VO3997S_93413_58,,,,,,4790.0,,,,1
VO3983S_548S13_58,,,,,,5490.0,,,,1
VO2934SB_W4411_55,,,,,,6690.0,,,,5
2993S_18808E_57,,,,,,5490.0,,,,1
VO2695S_234611,,,,,,4590.0,,,,1
VO4055SI_502214_57,,,,,,4290.0,,,,0
VO3991SI_81314_58,,,,,,3490.0,,,,1
VO4089S_3526G_60,,,,,,5790.0,,,,1
VO4081S_32387_55,,,,,,6190.0,,,,0
VO4089S_84813_60,,,,,,5790.0,,,,0
VO4081S_84813_55,,,,,,5790.0,,,,0
VO4112S_50757E_56,,,,,,6690.0,,,,0
VO4112S_84813_56,,,,,,6690.0,,,,0
VO5242S_W4411_50,,,,,,5590.0,,,,0
ID1248_C8_50,,,,,,0.0,,,,1
ID1331_C2_46,,,,,,1975.0,,,,1
ID1333_C4_47,,,,,,2590.0,,,,0
ID1426_C2_53,,,,,,1990.0,,,,5
ID1426_C4_53,,,,,,1990.0,,,,1
ID1427_C5_53,,,,,,1990.0,,,,2
ID1428_C1_42,,,,,,1990.0,,,,3
ID1426_C1_49,,,,,,0.0,,,,1
ID1428_C2_42,,,,,,1990.0,,,,1
VO5008SI_236214_57,,,,,,3490.0,,,,-1
VO2870_235811_52,,,,,,4290.0,,,,-1
VO5013I_2048_54,,,,,,3490.0,,,,-1
IDS2404_C7P_57,,,,,,2590.0,,,,-1
ID1213c2_54,,,,,,1990.0,,,,1
ID1256_C5_53,,,,,,1800.0,,,,0
ID1297_C3_52,,,,,,1990.0,,,,1
ID1303_C3_54,,,,,,1990.0,,,,3
ID1134_C2_49,,,,,,2080.0,,,,1
ID1286_C4_54,,,,,,1990.0,,,,1
ID1474_C7_54,,,,,,2450.0,,,,0
ID1474_C5_54,,,,,,2450.0,,,,1
ID1460_C2_54,,,,,,1990.0,,,,1
ID1471_C5_50,,,,,,2250.0,,,,1
ID1475_C7_48,,,,,,2450.0,,,,1
ID1478_C4_53,,,,,,2250.0,,,,3
ID1479_C4_50,,,,,,2250.0,,,,2
ID1480_C4_51,,,,,,2390.0,,,,1
ID1484_C3_51,,,,,,2650.0,,,,1
ID1485_C6_49,,,,,,2450.0,,,,1
ID1486_C4_50,,,,,,2050.0,,,,1
ID1487_C6_51,,,,,,2450.0,,,,1
ID1495_C2_51,,,,,,2650.0,,,,2
VO5119S_W445A_56,,,,,,4290.0,,,,-4
VO5269S_1887H9_56,,,,,,4390.0,,,,-1
ID1508_C5_54,,,,,,2160.0,,,,3
ID1541-C5_53,,,,,,1950.0,,,,1
ID1541_C7_53,,,,,,1950.0,,,,5
ID1561_C1_51,,,,,,2450.0,,,,8
ID1546_C6_52,,,,,,2590.0,,,,1
ID152_C5_51,,,,,,2450.0,,,,1
ID1542_C1_54,,,,,,1950.0,,,,2
ID1495_C5_51,,,,,,2650.0,,,,1
ID1483_C1_50,,,,,,2450.0,,,,0
ID1545_C5_54,,,,,,2450.0,,,,1
ID1559_C2_51,,,,,,2450.0,,,,1
ID1561_C3_51,,,,,,2450.0,,,,1
ID1562_C4_51,,,,,,2450.0,,,,1
ID1562_C5_51,,,,,,2450.0,,,,1
ID1562_C6_51,,,,,,2450.0,,,,1
ID1562_C7_51,,,,,,2450.0,,,,1
ID1426_C1_53,,,,,,1990.0,,,,2
ID1427_C1_53,,,,,,1990.0,,,,6
ID1246_C2_51,,,,,,1990.0,,,,1
ID1292_C3_52,,,,,,1990.0,,,,1
ID1296_C4_50,,,,,,1990.0,,,,1
ID1441_C3_49,,,,,,2450.0,,,,1
ID1375_C3_53,,,,,,2250.0,,,,1
ID1562_C3_51,,,,,,2450.0,,,,1
ID1425_C4_48,,,,,,1990.0,,,,1
CRHC,,,,,,150.0,,,,41
FULL SHEET,,,,,,300.0,,,,-4
PLANO KTPG,,,,,,900.0,,,,-1
Plaino KT,,,,,,200.0,,,,0
ID1474_C2_54,,,,,,2450.0,,,,-1
ID1548_C3_51,,,,,,2450.0,,,,1
ID1512_C4_46,,,,,,2160.0,,,,0
VO2943SB_W4411_55,,,,,,0.0,,,,-5
BABY SHEET FRAME 1,,,,,,300.0,,,,-2
DJ3179_C1_51,,,,,,1800.0,,,,1
DJ3179_C3_51,,,,,,1800.0,,,,1
DJ3179_C5_51,,,,,,1800.0,,,,1
DJ3178_C1_49,,,,,,1800.0,,,,1
DJ9075_C1_51,,,,,,3590.0,,,,1
DJ9075_C2_51,,,,,,3590.0,,,,1
DJ9075_C3_51,,,,,,3590.0,,,,1
DJ9102_C1_52,,,,,,3590.0,,,,1
DJ9071_C1_47,,,,,,3490.0,,,,1
DJ9071_C2_47,,,,,,3490.0,,,,1
DJ9122_C2_50,,,,,,0.0,,,,1
DJ9101_C2_50,,,,,,4225.0,,,,1
DJ9038_C1_57,,,,,,3200.0,,,,2
DJ9038_C2_57,,,,,,3200.0,,,,2
DJ9105_C1_51,,,,,,3490.0,,,,1
DJ9105_C2_51,,,,,,3490.0,,,,1
DJ9135_C4_48,,,,,,2750.0,,,,1
DJ9135_C5_48,,,,,,2750.0,,,,1
DJ2070_C1_49,,,,,,1550.0,,,,1
DJ2070_C646_49,,,,,,1550.0,,,,1
DJ2062_C1_53,,,,,,1490.0,,,,1
DJ2062_548_53,,,,,,1490.0,,,,-1
DJ2018_C650_48,,,,,,1975.0,,,,1
DJ2100_C1_49,,,,,,1990.0,,,,1
DJ1809_C1_53,,,,,,1125.0,,,,0
DJ1809_C219_53,,,,,,1000.0,,,,2
DJ1809_C605_53,,,,,,1000.0,,,,2
DJ1801_C1_53,,,,,,1175.0,,,,1
DJ1801_C146_53,,,,,,1175.0,,,,1
DJ1801_C326_53,,,,,,1175.0,,,,1
DJ1801_C592_53,,,,,,1175.0,,,,1
DJ1801_C604_53,,,,,,1175.0,,,,1
DJ1801_C701_53,,,,,,1175.0,,,,1
DJ2098_C1_49,,,,,,2225.0,,,,0
DJ2098_C226_49,,,,,,2225.0,,,,1
DJ2096_C1_50,,,,,,2225.0,,,,1
DJ2096_C225_50,,,,,,2225.0,,,,1
DJ2096_C226_50,,,,,,2225.0,,,,1
DJ2050_C1_48,,,,,,1550.0,,,,2
DJ2050_C225_48,,,,,,1550.0,,,,2
DJ2050_C234_50,,,,,,1550.0,,,,1
DJ2050_C372_48,,,,,,1550.0,,,,1
DJ2084_C227_47,,,,,,1625.0,,,,1
DJ3197_C1_53,,,,,,1725.0,,,,1
DJ3197_C6_53,,,,,,1725.0,,,,1
DJ2076_C1_50,,,,,,1450.0,,,,1
DJ2076_C371_50,,,,,,1450.0,,,,2
DJ2076_C614_50,,,,,,1450.0,,,,1
DJ2076_C230_50,,,,,,1450.0,,,,2
DJ2076_C225_50,,,,,,1450.0,,,,2
DJ2074_C13_52,,,,,,1450.0,,,,2
DJ2074_C219_54,,,,,,1450.0,,,,4
DJ2126_C39_52,,,,,,1990.0,,,,1
DJ2126_C640_50,,,,,,1990.0,,,,1
DJ9105_C3_51,,,,,,3490.0,,,,1
AG1107_C4_50,,,,,,4250.0,,,,1
AG1109_C4_51,,,,,,3950.0,,,,1
AG1110_C2_53,,,,,,4490.0,,,,0
AG1147_C5_51,,,,,,3990.0,,,,1
AG1147_C1_51,,,,,,3990.0,,,,1
AG1148_C4_52,,,,,,3990.0,,,,0
AG1152_C3_53,,,,,,3990.0,,,,1
AG1086_C1_54,,,,,,3490.0,,,,1
AG1086_C2_54,,,,,,3490.0,,,,1
AG1098_C4_49,,,,,,3990.0,,,,1
AG8004_C3_49,,,,,,1990.0,,,,0
AG8004_C4_49,,,,,,1990.0,,,,1
AG1093_C2_53,,,,,,3490.0,,,,1
AG1115_C1_52,,,,,,4225.0,,,,1
AG1115_C2_52,,,,,,4225.0,,,,1
AG1138_C1_53,,,,,,4225.0,,,,1
AG4018_D_52,,,,,,2735.0,,,,1
AG4018_BLK_52,,,,,,2735.0,,,,0
AG4018_BD_52,,,,,,2735.0,,,,1
AG1131_C5_52,,,,,,3725.0,,,,1
AG1111_C4_53,,,,,,4225.0,,,,1
AG1094_C3_53,,,,,,3725.0,,,,1
AG1094_C4_53,,,,,,3725.0,,,,0
AG1151_C4_50,,,,,,5225.0,,,,1
AG1140_C1_52,,,,,,4725.0,,,,1
AG1140_C3_52,,,,,,4725.0,,,,1
AG1141_C1_52,,,,,,4725.0,,,,1
AG4017_BLK_52,,,,,,2750.0,,,,1
AG4017_D_52,,,,,,2750.0,,,,2
AG2038_C578_50,,,,,,1425.0,,,,1
AG2042_C296_53,,,,,,1425.0,,,,1
AG2103_C1_50,,,,,,1990.0,,,,1
AG2103_C526_52,,,,,,1990.0,,,,1
AG2041_C319_52,,,,,,1425.0,,,,1
AG2054_C228_53,,,,,,1425.0,,,,2
AG1149_C2_52,,,,,,2725.0,,,,1
6 LINE KT,,,,,,600.0,,,,-1
SUNGLASS TRAY,,,,,,450.0,,,,20
CLEANING CLOTH,,,,,,3.85,,,,2000
STRATU,,,,,,300.0,,,,-3
READING CHARGE SIDE,,,,,,500.0,,,,-1
MALT THICK,,,,,,450.0,,,,-1
JUNIOR ROUND METAL,,,,,,300.0,,,,-1
ID1487_C7_51,,,,,,2450.0,,,,0
FT_P161BR1F_M,,,,,,1695.0,,,,1
FT_P161BK2_M,,,,,,1695.0,,,,-1
SMARLECH,,,,,,300.0,,,,-1
DUMONT,,,,,,400.0,,,,-1
SUMMIT,,,,,,300.0,,,,-1
PROGRESSIVE PG,,,,,,1900.0,,,,1
U EYEWEAR,,,,,,250.0,,,,-14
LOUIS,,,,,,350.0,,,,-2
TEENAGER,,,,,,100.0,,,,-30
METAL FULL FRAMES,,,,,,250.0,,,,-1
SEEK,,,,,,300.0,,,,-2
RODENSTOCK,,,,,,350.0,,,,-1
DALTON,,,,,,350.0,,,,-2
JILOPPI,,,,,,300.0,,,,-1
METAL SUPRA,,,,,,200.0,,,,-3
FAMANS AVIATOR,,,,,,600.0,,,,-1
CITYFLYER,,,,,,350.0,,,,-10
RB4068_601_60,,,,,,6790.0,,,,0
TH5709_C1_52,,,,,,0.0,,,,1
TH5705_C5_52,,,,,,0.0,,,,2
TH6000_C2_52,,,,,,0.0,,,,1
TH5704_C2_51,,,,,,6990.0,,,,1
REI18517_NSZ,,,,,,4999.0,,,,1
FT_M032BU1_M,,,,,,0.0,,,,1
VIVIAN,,,,,,200.0,,,,-1
FANCY METAL,,,,,,400.0,,,,-1
CR HC .,,,,,,300.0,,,,-4
SYTIL,,,,,,300.0,,,,-1
NEBERFIT,,,,,,350.0,,,,-2
EXXNON/ALOXCI,,,,,,300.0,,,,-3
CANTY,,,,,,400.0,,,,-1
COMPANY,,,,,,250.0,,,,-2
ALDERPRO,,,,,,300.0,,,,-1
PAINT,,,,,,300.0,,,,-1
BROOKLYN,,,,,,250.0,,,,-1
FISTER,,,,,,400.0,,,,-1
ID1482_C4_51,,,,,,2160.0,,,,-1
ID1482_C6_51,,,,,,2160.0,,,,-1
ID1508_C3_50,,,,,,2160.0,,,,-2
ID1485_C4_50,,,,,,0.0,,,,-1
VO5284S_W44AE_44,,,,,,7190.0,,,,0
VO5282SB_269384_M,,,,,,7190.0,,,,0
VO5132S_249813_52,,,,,,5290.0,,,,-1
VO5166S_25677B_51,,,,,,5590.0,,,,-1
VO5211_S_W4487_54,,,,,,7190.0,,,,-2
VO5283S_260513_M,,,,,,7190.0,,,,0
VO5269S_W4411_44,,,,,,4390.0,,,,0
VO5269S_W65613_M,,,,,,4390.0,,,,0
VO5271S_272611_M,,,,,,5090.0,,,,0
VO5271S_272813_M,,,,,,5090.0,,,,0
VO5271S_238673_M,,,,,,5090.0,,,,0
VO5271S_W4487_44,,,,,,5090.0,,,,0
VO5283S_272573_M,,,,,,7190.0,,,,0
VO5282SB_W4487_44,,,,,,7190.0,,,,0
VO5282SB_260569_M,,,,,,7190.0,,,,0
VO5282SB_272276_M,,,,,,7190.0,,,,0
VO5284S_267911_M,,,,,,7190.0,,,,0
VO5282SB_260480_M,,,,,,7190.0,,,,0
VO5284S_27210K_M,,,,,,7190.0,,,,0
VO5284S_27206V_M,,,,,,7190.0,,,,0
ROTM,,,,,,500.0,,,,-1
VISIT,,,,,,250.0,,,,-2
MIDODIA,,,,,,350.0,,,,-3
POLARE,,,,,,450.0,,,,-1
WHITE GLASS PGCR,,,,,,400.0,,,,0
HAVE,,,,,,400.0,,,,-1
AL LADIES FRAME,,,,,,400.0,,,,-1
HAR BOUR,,,,,,300.0,,,,-1
SHEET WITH ALU SIDE,,,,,,400.0,,,,-1
GALEBO,,,,,,400.0,,,,-1
VO5009BI_16478H_58,,,,,,3990.0,,,,-1
VO2993S_18808E_57,,,,,,5490.0,,,,0
VO2695S_234611_59,,,,,,4590.0,,,,1
VO4002S_934S13_55,,,,,,5090.0,,,,-1
VO5119S_W4411_56,,,,,,3990.0,,,,-2
ID1552_C5_51,,,,,,0.0,,,,-1
SHEET M SIDE,,,,,,450.0,,,,-2
FANCY ROUND M SIDE,,,,,,500.0,,,,-1
MISSHA,,,,,,400.0,,,,-1
STCOKCAR,,,,,,400.0,,,,-2
KONDING,,,,,,300.0,,,,-2
TOP FLEX,,,,,,300.0,,,,-1
STEWART METAL,,,,,,1000.0,,,,-1
TH7920_C2_56,,,,,,8925.0,,,,-1
VO5119_W65613_56,,,,,,3990.0,,,,-1
VO3991S_35211_58,,,,,,3490.0,,,,0
VO3950S_323S11_58,,,,,,3290.0,,,,-2
VO3950S_935S36_58,,,,,,3290.0,,,,-1
V03991_8978H_58,,,,,,3990.0,,,,-1
VO4128_5110_50,,,,,,4990.0,,,,2
VO5272_2727_49,,,,,,4990.0,,,,1
VO4128_5108_50,,,,,,4990.0,,,,1
VO4128_323_52,,,,,,4990.0,,,,1
VO5272_2727_51,,,,,,4990.0,,,,2
VO4128_848_52,,,,,,4990.0,,,,2
VO4128_5109_52,,,,,,4990.0,,,,1
VO5272_2731_51,,,,,,4990.0,,,,2
VO2925BI_2362_51,,,,,,3390.0,,,,2
VO4128_848_50,,,,,,4990.0,,,,2
VO2925BI_1887_53,,,,,,1885.0,,,,-1
VO2925BI_W44_51,,,,,,3390.0,,,,8
VO2925BI_2362_53,,,,,,3390.0,,,,2
VO2925B_2048_53,,,,,,3290.0,,,,-3
VO2925BI_W44_53,,,,,,3390.0,,,,4
VO2925B_1887_51,,,,,,3290.0,,,,0
VO3955BI_280_51,,,,,,3190.0,,,,-3
VO2925BI_2048_51,,,,,,1573.0,,,,-1
VO5042I_W44_51,,,,,,3590.0,,,,-1
VO5010I_2395_51,,,,,,4090.0,,,,1
VO5247I_W656_49,,,,,,3890.0,,,,2
VO5263BI_W656_52,,,,,,3890.0,,,,4
VO5268I_W44_51,,,,,,3890.0,,,,4
VO5263BI_2703-52,,,,,,3890.0,,,,1
VO5010I_W656_51,,,,,,4090.0,,,,1
VO3997S_32348_58,,,,,,5090.0,,,,-1
VO2843_227811_56,,,,,,4590.0,,,,-1
VO4125I_352_51,,,,,,3890.0,,,,1
VO5268I_2702_51,,,,,,3890.0,,,,1
VO5247I_W44_49,,,,,,3890.0,,,,4
VO5010I_W656_53,,,,,,4090.0,,,,1
VO4125I_5115_53,,,,,,3890.0,,,,2
VO5268I_W656_51,,,,,,3890.0,,,,4
